Line 4 x,Line 4 y
1.801838741661E1,4.251007707037E1
1.803844744792E1,4.247072828306E1
1.807152887469E1,4.254447034196E1
1.809243812380E1,4.254813793423E1
1.811300002393E1,4.263928846456E1
1.813852023930E1,4.272432115200E1
1.816101347934E1,4.273026055263E1
1.817815062664E1,4.279861229773E1
1.819530115711E1,4.282132186183E1
1.821245837917E1,4.282121033542E1
1.823468079593E1,4.285681885758E1
1.824848735587E1,4.279794378471E1
1.826404900683E1,4.241516748062E1
1.826411740969E1,4.218188522216E1
1.827447062886E1,4.198099270990E1
1.829183062185E1,4.178856726456E1
1.830993122983E1,4.172896998816E1
1.833288012959E1,4.172501730651E1
1.835003735165E1,4.172490578010E1
1.836719457370E1,4.172479425370E1
1.838435179575E1,4.172468272729E1
1.840150901781E1,4.172457120089E1
1.841866623986E1,4.172445967448E1
1.843582346192E1,4.172434814808E1
1.845298068397E1,4.172423662168E1
1.847013790602E1,4.172412509527E1
1.848729512808E1,4.172401356887E1
1.850445235013E1,4.172390204246E1
1.852160957219E1,4.172379051606E1
1.854317992593E1,4.171930343705E1
1.855676008195E1,4.165857638047E1
1.857320019985E1,4.131774766126E1
1.858356828921E1,4.106614161455E1
1.860092828220E1,4.087371616921E1
1.861902889017E1,4.081411889280E1
1.864197778993E1,4.081016621115E1
1.865913501199E1,4.081005468475E1
1.867629223404E1,4.080994315835E1
1.869826981848E1,4.080980029833E1
1.871432390101E1,4.077546437211E1
1.873324469717E1,4.053861829920E1
1.874448706548E1,4.033066540581E1
1.876225143329E1,4.021907998534E1
1.877942293073E1,4.017028346587E1
1.879658015278E1,4.017017193946E1
1.881373737483E1,4.017006041306E1
1.883089459689E1,4.016994888665E1
1.884805181894E1,4.016983736025E1
1.886520904100E1,4.016972583385E1
1.888236626305E1,4.016961430744E1
1.889952348510E1,4.016950278104E1
1.891668070716E1,4.016939125463E1
1.893383792921E1,4.016927972823E1
1.895099515127E1,4.016916820182E1
1.896815237332E1,4.016905667542E1
1.898530959537E1,4.016894514902E1
1.900246681743E1,4.016883362261E1
1.901962403948E1,4.016872209621E1
1.903678126154E1,4.016861056980E1
1.905393848359E1,4.016849904340E1
1.907109570564E1,4.016838751699E1
1.908825292770E1,4.016827599059E1
1.910541014975E1,4.016816446418E1
1.912256737181E1,4.016805293778E1
1.913972459386E1,4.016794141138E1
1.915688181591E1,4.016782988497E1
1.917403903797E1,4.016771835857E1
1.919119626002E1,4.016760683216E1
1.920835348208E1,4.016749530576E1
1.922551070413E1,4.016738377935E1
1.924266792618E1,4.016727225295E1
1.925982514824E1,4.016716072654E1
1.927698237029E1,4.016704920014E1
1.929413959235E1,4.016693767374E1
1.931129681440E1,4.016682614733E1
1.932845403645E1,4.016671462093E1
1.934561125851E1,4.016660309452E1
1.936276848056E1,4.016649156812E1
1.937992570262E1,4.016638004171E1
1.939708292467E1,4.016626851531E1
1.941424014672E1,4.016615698891E1
1.943139736878E1,4.016604546250E1
1.944855459083E1,4.016593393610E1
1.946571181289E1,4.016582240969E1
1.948286903494E1,4.016571088329E1
1.950002625699E1,4.016559935688E1
1.951718347905E1,4.016548783048E1
1.953434070110E1,4.016537630407E1
1.955149792316E1,4.016526477767E1
1.956865514521E1,4.016515325127E1
1.958581236726E1,4.016504172486E1
1.960296958932E1,4.016493019846E1
1.962012681137E1,4.016481867205E1
1.963728403343E1,4.016470714565E1
1.965444125548E1,4.016459561924E1
1.967159847753E1,4.016448409284E1
1.968875569959E1,4.016437256643E1
1.970591292164E1,4.016426104003E1
1.972307014370E1,4.016414951363E1
1.974022736575E1,4.016403798722E1
1.975738458780E1,4.016392646082E1
1.979140221235E1,4.013110384169E1
1.980894844913E1,3.984916796802E1
1.980901685199E1,3.961588570956E1
1.980907038466E1,3.943331698555E1
1.980912391734E1,3.925074826153E1
1.980917745001E1,3.906817953752E1
1.980923098268E1,3.888561081350E1
1.981958420186E1,3.868471830124E1
1.983694419485E1,3.849229285590E1
1.985504480282E1,3.843269557950E1
1.987799370259E1,3.842874289785E1
1.989515092464E1,3.842863137144E1
1.991230814669E1,3.842851984504E1
1.992946536875E1,3.842840831863E1
1.994662259080E1,3.842829679223E1
1.996377981286E1,3.842818526583E1
1.998093703491E1,3.842807373942E1
1.999809425696E1,3.842796221302E1
2.001525147902E1,3.842785068661E1
2.003240870107E1,3.842773916021E1
2.004956592313E1,3.842762763380E1
2.006672314518E1,3.842751610740E1
2.008388036723E1,3.842740458099E1
2.010103758929E1,3.842729305459E1
2.011819481134E1,3.842718152819E1
2.013535203340E1,3.842707000178E1
2.015250925545E1,3.842695847538E1
2.016966647750E1,3.842684694897E1
2.018682369956E1,3.842673542257E1
2.020398092161E1,3.842662389616E1
2.022113814367E1,3.842651236976E1
2.023829536572E1,3.842640084336E1
2.025545258777E1,3.842628931695E1
2.027260980983E1,3.842617779055E1
2.028976703188E1,3.842606626414E1
2.030692425394E1,3.842595473774E1
2.032408147599E1,3.842584321133E1
2.034123869804E1,3.842573168493E1
2.035839592010E1,3.842562015852E1
2.037555314215E1,3.842550863212E1
2.039271036421E1,3.842539710572E1
2.040986758626E1,3.842528557931E1
2.042702480831E1,3.842517405291E1
2.044418203037E1,3.842506252650E1
2.046133925242E1,3.842495100010E1
2.048290960616E1,3.842046392109E1
2.049648976219E1,3.835973686451E1
2.051292988008E1,3.801890814530E1
2.051299828294E1,3.778562588683E1
2.051305181562E1,3.760305716282E1
2.051310534829E1,3.742048843880E1
2.052173749199E1,3.723786395159E1
2.054332105719E1,3.690968619539E1
2.056187807547E1,3.687246627528E1
2.058189483453E1,3.687233616114E1
2.059905205658E1,3.687222463474E1
2.061620927864E1,3.687211310833E1
2.063336650069E1,3.687200158193E1
2.065052372275E1,3.687189005553E1
2.066768094480E1,3.687177852912E1
2.068483816685E1,3.687166700272E1
2.070199538891E1,3.687155547631E1
2.071915261096E1,3.687144394991E1
2.073630983302E1,3.687133242350E1
2.075346705507E1,3.687122089710E1
2.077062427712E1,3.687110937069E1
2.078778149918E1,3.687099784429E1
2.080493872123E1,3.687088631789E1
2.082209594329E1,3.687077479148E1
2.083925316534E1,3.687066326508E1
2.085641038739E1,3.687055173867E1
2.087356760945E1,3.687044021227E1
2.089072483150E1,3.687032868586E1
2.090788205356E1,3.687021715946E1
2.092503927561E1,3.687010563306E1
2.094219649766E1,3.686999410665E1
2.095935371972E1,3.686988258025E1
2.097651094177E1,3.686977105384E1
2.099366816383E1,3.686965952744E1
2.101082538588E1,3.686954800103E1
2.102798260793E1,3.686943647463E1
2.104513982999E1,3.686932494822E1
2.107915745454E1,3.683650232910E1
2.109670369131E1,3.655456645543E1
2.110535070520E1,3.632122843377E1
2.112693427039E1,3.599305067757E1
2.114549128867E1,3.595583075746E1
2.116550804774E1,3.595570064332E1
2.118266526979E1,3.595558911692E1
2.119982249184E1,3.595547759051E1
2.121697971390E1,3.595536606411E1
2.123413693595E1,3.595525453770E1
2.126815456050E1,3.592243191858E1
2.128570079728E1,3.564049604491E1
2.128576920014E1,3.540721378645E1
2.128582273281E1,3.522464506243E1
2.129445487651E1,3.504202057521E1
2.131603844171E1,3.471384281902E1
2.133459545999E1,3.467662289891E1
2.135461221905E1,3.467649278477E1
2.137176944110E1,3.467638125837E1
2.138892666316E1,3.467626973196E1
2.140608388521E1,3.467615820556E1
2.142324110727E1,3.467604667915E1
2.144039832932E1,3.467593515275E1
2.145755555137E1,3.467582362634E1
2.147471277343E1,3.467571209994E1
2.149186999548E1,3.467560057353E1
2.150902721754E1,3.467548904713E1
2.152618443959E1,3.467537752073E1
2.154334166164E1,3.467526599432E1
2.156049888370E1,3.467515446792E1
2.157765610575E1,3.467504294151E1
2.159481332781E1,3.467493141511E1
2.161197054986E1,3.467481988870E1
2.162912777191E1,3.467470836230E1
2.164628499397E1,3.467459683590E1
2.166344221602E1,3.467448530949E1
2.168059943808E1,3.467437378309E1
2.169775666013E1,3.467426225668E1
2.171491388218E1,3.467415073028E1
2.173207110424E1,3.467403920387E1
2.174922832629E1,3.467392767747E1
2.176638554835E1,3.467381615106E1
2.178354277040E1,3.467370462466E1
2.180069999245E1,3.467359309826E1
2.181785721451E1,3.467348157185E1
2.183501443656E1,3.467337004545E1
2.185217165862E1,3.467325851904E1
2.186932888067E1,3.467314699264E1
2.188648610272E1,3.467303546623E1
2.190364332478E1,3.467292393983E1
2.192080054683E1,3.467281241342E1
2.195108125296E1,3.466479122199E1
2.197044306047E1,3.455430930219E1
2.198256728973E1,3.434480210542E1
2.200088226739E1,3.391401729483E1
2.201819309848E1,3.385442515218E1
2.204114199824E1,3.385047247053E1
2.205829922030E1,3.385036094412E1
2.207545644235E1,3.385024941772E1
2.209261366440E1,3.385013789132E1
2.210977088646E1,3.385002636491E1
2.214349627554E1,3.382508434019E1
2.216031082386E1,3.369527542411E1
2.216994399139E1,3.343074222795E1
2.217215318076E1,3.321063154764E1
2.219159209320E1,3.288246773225E1
2.221014911148E1,3.284524781214E1
2.223016587054E1,3.284511769800E1
2.224732309260E1,3.284500617160E1
2.226448031465E1,3.284489464519E1
2.228163753671E1,3.284478311879E1
2.229879475876E1,3.284467159238E1
2.231595198081E1,3.284456006598E1
2.233310920287E1,3.284444853957E1
2.235026642492E1,3.284433701317E1
2.236742364698E1,3.284422548676E1
2.240144127153E1,3.281140286764E1
2.241898750830E1,3.252946699397E1
2.241905591116E1,3.229618473551E1
2.243501843316E1,3.198781572098E1
2.245061788361E1,3.193084282240E1
2.247063464267E1,3.193071270827E1
2.248779186472E1,3.193060118186E1
2.250494908678E1,3.193048965546E1
2.252210630883E1,3.193037812905E1
2.253926353089E1,3.193026660265E1
2.255642075294E1,3.193015507624E1
2.257357797499E1,3.193004354984E1
2.259073519705E1,3.192993202343E1
2.260789241910E1,3.192982049703E1
2.262504964116E1,3.192970897063E1
2.264220686321E1,3.192959744422E1
2.265936408526E1,3.192948591782E1
2.267652130732E1,3.192937439141E1
2.269367852937E1,3.192926286501E1
2.271083575143E1,3.192915133860E1
2.272799297348E1,3.192903981220E1
2.274515019553E1,3.192892828579E1
2.276230741759E1,3.192881675939E1
2.277946463964E1,3.192870523299E1
2.279662186170E1,3.192859370658E1
2.281377908375E1,3.192848218018E1
2.283093630580E1,3.192837065377E1
2.284809352786E1,3.192825912737E1
2.286525074991E1,3.192814760096E1
2.288240797197E1,3.192803607456E1
2.289956519402E1,3.192792454816E1
2.291672241607E1,3.192781302175E1
2.293387963813E1,3.192770149535E1
2.295103686018E1,3.192758996894E1
2.296819408224E1,3.192747844254E1
2.298535130429E1,3.192736691613E1
2.300250852634E1,3.192725538973E1
2.301966574840E1,3.192714386332E1
2.303682297045E1,3.192703233692E1
2.305398019251E1,3.192692081052E1
2.307113741456E1,3.192680928411E1
2.308829463661E1,3.192669775771E1
2.310545185867E1,3.192658623130E1
2.312260908072E1,3.192647470490E1
2.313976630278E1,3.192636317849E1
2.315692352483E1,3.192625165209E1
2.317408074688E1,3.192614012568E1
2.319123796894E1,3.192602859928E1
2.320839519099E1,3.192591707288E1
2.322555241305E1,3.192580554647E1
2.324270963510E1,3.192569402007E1
2.325986685715E1,3.192558249366E1
2.327702407921E1,3.192547096726E1
2.329704083827E1,3.192534085312E1
2.331530276123E1,3.188447027622E1
2.332876509757E1,3.177277698052E1
2.333717041781E1,3.159747119231E1
2.333723495442E1,3.137737445280E1
2.333728848709E1,3.119480572878E1
2.333734201977E1,3.101223700477E1
2.333739555244E1,3.082966828076E1
2.333744908512E1,3.064709955674E1
2.333750261779E1,3.046453083273E1
2.333755615046E1,3.028196210871E1
2.333760968314E1,3.009939338470E1
2.333766321581E1,2.991682466068E1
2.333986140124E1,2.973424199587E1
2.335764112651E1,2.934098860852E1
2.337495195760E1,2.928139646587E1
2.339790085736E1,2.927744378422E1
2.341505807942E1,2.927733225781E1
2.343221530147E1,2.927722073141E1
2.344937252352E1,2.927710920500E1
2.346652974558E1,2.927699767860E1
2.348368696763E1,2.927688615219E1
2.350084418969E1,2.927677462579E1
2.351800141174E1,2.927666309939E1
2.353515863379E1,2.927655157298E1
2.355231585585E1,2.927644004658E1
2.356947307790E1,2.927632852017E1
2.358663029996E1,2.927621699377E1
2.360378752201E1,2.927610546736E1
2.362094474406E1,2.927599394096E1
2.363810196612E1,2.927588241455E1
2.365525918817E1,2.927577088815E1
2.367241641023E1,2.927565936175E1
2.368957363228E1,2.927554783534E1
2.370673085433E1,2.927543630894E1
2.372388807639E1,2.927532478253E1
2.374104529844E1,2.927521325613E1
2.375820252050E1,2.927510172972E1
2.377535974255E1,2.927499020332E1
2.379251696460E1,2.927487867691E1
2.380967418666E1,2.927476715051E1
2.382683140871E1,2.927465562411E1
2.384398863077E1,2.927454409770E1
2.386114585282E1,2.927443257130E1
2.387830307487E1,2.927432104489E1
2.389546029693E1,2.927420951849E1
2.391703065067E1,2.926972243948E1
2.393061080669E1,2.920899538290E1
2.394705092459E1,2.886816666369E1
2.394711932745E1,2.863488440522E1
2.394717286012E1,2.845231568121E1
2.395752607930E1,2.825142316895E1
2.397488607229E1,2.805899772361E1
2.399298668026E1,2.799940044720E1
2.401593558002E1,2.799544776556E1
2.403309280208E1,2.799533623915E1
2.405025002413E1,2.799522471275E1
2.406740724619E1,2.799511318634E1
2.408456446824E1,2.799500165994E1
2.410172169029E1,2.799489013353E1
2.411887891235E1,2.799477860713E1
2.413603613440E1,2.799466708072E1
2.415319335646E1,2.799455555432E1
2.417035057851E1,2.799444402792E1
2.418750780056E1,2.799433250151E1
2.420466502262E1,2.799422097511E1
2.422182224467E1,2.799410944870E1
2.423897946673E1,2.799399792230E1
2.425613668878E1,2.799388639589E1
2.427329391083E1,2.799377486949E1
2.429045113289E1,2.799366334308E1
2.430760835494E1,2.799355181668E1
2.432476557700E1,2.799344029028E1
2.434192279905E1,2.799332876387E1
2.435908002110E1,2.799321723747E1
2.437623724316E1,2.799310571106E1
2.439339446521E1,2.799299418466E1
2.441055168727E1,2.799288265825E1
2.442770890932E1,2.799277113185E1
2.444486613137E1,2.799265960545E1
2.446202335343E1,2.799254807904E1
2.447918057548E1,2.799243655264E1
2.449633779754E1,2.799232502623E1
2.451349501959E1,2.799221349983E1
2.453065224164E1,2.799210197342E1
2.454780946370E1,2.799199044702E1
2.456496668575E1,2.799187892061E1
2.458212390781E1,2.799176739421E1
2.459928112986E1,2.799165586781E1
2.461643835191E1,2.799154434140E1
2.463359557397E1,2.799143281500E1
2.465075279602E1,2.799132128859E1
2.466791001808E1,2.799120976219E1
2.468506724013E1,2.799109823578E1
2.470222446218E1,2.799098670938E1
2.471938168424E1,2.799087518297E1
2.473653890629E1,2.799076365657E1
2.475369612835E1,2.799065213017E1
2.477085335040E1,2.799054060376E1
2.478801057245E1,2.799042907736E1
2.480516779451E1,2.799031755095E1
2.482232501656E1,2.799020602455E1
2.483948223862E1,2.799009449814E1
2.485663946067E1,2.798998297174E1
2.487379668272E1,2.798987144534E1
2.489095390478E1,2.798975991893E1
2.490811112683E1,2.798964839253E1
2.492526834889E1,2.798953686612E1
2.494242557094E1,2.798942533972E1
2.495958279299E1,2.798931381331E1
2.497674001505E1,2.798920228691E1
2.499389723710E1,2.798909076050E1
2.501105445916E1,2.798897923410E1
2.502821168121E1,2.798886770770E1
2.504536890326E1,2.798875618129E1
2.506252612532E1,2.798864465489E1
2.507968334737E1,2.798853312848E1
2.509684056943E1,2.798842160208E1
2.511399779148E1,2.798831007567E1
2.513115501353E1,2.798819854927E1
2.514831223559E1,2.798808702286E1
2.516546945764E1,2.798797549646E1
2.518262667970E1,2.798786397006E1
2.519978390175E1,2.798775244365E1
2.521694112380E1,2.798764091725E1
2.523409834586E1,2.798752939084E1
2.525125556791E1,2.798741786444E1
2.526841278997E1,2.798730633803E1
2.528557001202E1,2.798719481163E1
2.530272723407E1,2.798708328522E1
2.531988445613E1,2.798697175882E1
2.533704167818E1,2.798686023242E1
2.535419890024E1,2.798674870601E1
2.537135612229E1,2.798663717961E1
2.538851334434E1,2.798652565320E1
2.540567056640E1,2.798641412680E1
2.542282778845E1,2.798630260039E1
2.543998501051E1,2.798619107399E1
2.545714223256E1,2.798607954759E1
2.547429945461E1,2.798596802118E1
2.549145667667E1,2.798585649478E1
2.550861389872E1,2.798574496837E1
2.552577112078E1,2.798563344197E1
2.554292834283E1,2.798552191556E1
2.556008556488E1,2.798541038916E1
2.557724278694E1,2.798529886275E1
2.559440000899E1,2.798518733635E1
2.561155723105E1,2.798507580995E1
2.562871445310E1,2.798496428354E1
2.564587167515E1,2.798485275714E1
2.566302889721E1,2.798474123073E1
2.568018611926E1,2.798462970433E1
2.569734334132E1,2.798451817792E1
2.571450056337E1,2.798440665152E1
2.573165778542E1,2.798429512511E1
2.574881500748E1,2.798418359871E1
2.576597222953E1,2.798407207231E1
2.578312945159E1,2.798396054590E1
2.580028667364E1,2.798384901950E1
2.581744389569E1,2.798373749309E1
2.583460111775E1,2.798362596669E1
2.585175833980E1,2.798351444028E1
2.586891556186E1,2.798340291388E1
2.588607278391E1,2.798329138748E1
2.590323000596E1,2.798317986107E1
2.592038722802E1,2.798306833467E1
2.593754445007E1,2.798295680826E1
2.595470167213E1,2.798284528186E1
2.597185889418E1,2.798273375545E1
2.598901611623E1,2.798262222905E1
2.600617333829E1,2.798251070264E1
2.602333056034E1,2.798239917624E1
2.604048778240E1,2.798228764984E1
2.605764500445E1,2.798217612343E1
2.607480222650E1,2.798206459703E1
2.609195944856E1,2.798195307062E1
2.610911667061E1,2.798184154422E1
2.612627389267E1,2.798173001781E1
2.614343111472E1,2.798161849141E1
2.616058833677E1,2.798150696500E1
2.617774555883E1,2.798139543860E1
2.619490278088E1,2.798128391220E1
2.621206000294E1,2.798117238579E1
2.622921722499E1,2.798106085939E1
2.624637444704E1,2.798094933298E1
2.626353166910E1,2.798083780658E1
2.628068889115E1,2.798072628017E1
2.629784611321E1,2.798061475377E1
2.631500333526E1,2.798050322736E1
2.633216055731E1,2.798039170096E1
2.634931777937E1,2.798028017456E1
2.636647500142E1,2.798016864815E1
2.638363222348E1,2.798005712175E1
2.640078944553E1,2.797994559534E1
2.641794666758E1,2.797983406894E1
2.643510388964E1,2.797972254253E1
2.645226111169E1,2.797961101613E1
2.646941833375E1,2.797949948973E1
2.648657555580E1,2.797938796332E1
2.650373277785E1,2.797927643692E1
2.652088999991E1,2.797916491051E1
2.653804722196E1,2.797905338411E1
2.655520444402E1,2.797894185770E1
2.657236166607E1,2.797883033130E1
2.658951888812E1,2.797871880489E1
2.660667611018E1,2.797860727849E1
2.662383333223E1,2.797849575209E1
2.664099055429E1,2.797838422568E1
2.665814777634E1,2.797827269928E1
2.667530499839E1,2.797816117287E1
2.669246222045E1,2.797804964647E1
2.670961944250E1,2.797793812006E1
2.672677666456E1,2.797782659366E1
2.674393388661E1,2.797771506725E1
2.676109110866E1,2.797760354085E1
2.677824833072E1,2.797749201445E1
2.679540555277E1,2.797738048804E1
2.681256277483E1,2.797726896164E1
2.682971999688E1,2.797715743523E1
2.684687721893E1,2.797704590883E1
2.686403444099E1,2.797693438242E1
2.688119166304E1,2.797682285602E1
2.689834888510E1,2.797671132962E1
2.691550610715E1,2.797659980321E1
2.693266332920E1,2.797648827681E1
2.694982055126E1,2.797637675040E1
2.696697777331E1,2.797626522400E1
2.698413499537E1,2.797615369759E1
2.700129221742E1,2.797604217119E1
2.701844943947E1,2.797593064478E1
2.703560666153E1,2.797581911838E1
2.705276388358E1,2.797570759198E1
2.706992110564E1,2.797559606557E1
2.708707832769E1,2.797548453917E1
2.711186098177E1,2.797532344547E1
